,Product ID,Quantity,Sales,Profit,discount
5590,TEC-CO-10000594,10,1928.7,501.29999999999995,withOutDiscount
5590,TEC-CO-10000594,4,717.476,146.516,withDiscount
5591,TEC-CO-10000620,8,3027.6,272.4,withOutDiscount
5591,TEC-CO-10000620,12,3727.731,-405.0675,withDiscount
5592,TEC-CO-10000660,6,1430.46,596.4,withOutDiscount
5592,TEC-CO-10000660,31,4722.497,58.544599999999996,withDiscount
5593,TEC-CO-10000663,5,1341.63,-44.82,withDiscount
5593,TEC-CO-10000663,15,4472.1,312.75,withOutDiscount
5594,TEC-CO-10000666,23,4004.9480000000003,-295.135,withDiscount
5594,TEC-CO-10000666,3,789.93,229.05,withOutDiscount
5595,TEC-CO-10000679,33,4701.51,46.53,withOutDiscount
5595,TEC-CO-10000679,8,1059.976,-68.5032,withDiscount
5596,TEC-CO-10000764,12,2431.8500000000004,-947.472,withDiscount
5596,TEC-CO-10000764,2,639.96,76.74,withOutDiscount
5597,TEC-CO-10000775,12,1719.7199999999998,606.96,withDiscount
5597,TEC-CO-10000775,4,674.4,303.48,withOutDiscount
5598,TEC-CO-10000778,7,1086.556,15.1356,withDiscount
5598,TEC-CO-10000778,12,2040.48,203.76,withOutDiscount
5599,TEC-CO-10000786,4,1279.32,243.0,withOutDiscount
5599,TEC-CO-10000786,6,1487.21,-67.27100000000002,withDiscount
5600,TEC-CO-10000791,19,1746.0,309.59999999999997,withDiscount
5600,TEC-CO-10000791,16,1920.0,710.4,withOutDiscount
5601,TEC-CO-10000794,24,7094.81,1645.8519999999999,withDiscount
5601,TEC-CO-10000794,4,1513.56,605.4,withOutDiscount
5602,TEC-CO-10000821,1,145.35,1.44,withOutDiscount
5602,TEC-CO-10000821,8,1068.323,-82.9575,withDiscount
5603,TEC-CO-10000825,7,1041.18,51.87,withOutDiscount
5603,TEC-CO-10000825,8,959.373,-171.267,withDiscount
5604,TEC-CO-10000847,6,856.44,222.66,withOutDiscount
5604,TEC-CO-10000847,2,171.288,-39.972,withDiscount
5605,TEC-CO-10000865,17,4390.016,-402.4536,withDiscount
5605,TEC-CO-10000865,7,2217.1800000000003,243.81,withOutDiscount
5606,TEC-CO-10000953,5,1801.0500000000002,504.15,withOutDiscount
5606,TEC-CO-10000953,6,1945.134,388.854,withDiscount
5607,TEC-CO-10000967,3,449.91,-90.0,withDiscount
5607,TEC-CO-10000967,13,3899.2200000000003,1559.6100000000001,withOutDiscount
5608,TEC-CO-10000971,10,2399.92,299.99,withDiscount
5608,TEC-CO-10000971,6,1799.94,539.982,withOutDiscount
5609,TEC-CO-10000972,7,1059.912,423.822,withDiscount
5609,TEC-CO-10000972,18,3028.32,1392.66,withOutDiscount
5610,TEC-CO-10001046,2,1399.98,629.991,withOutDiscount
5610,TEC-CO-10001046,14,7559.889999999999,2169.9629999999997,withDiscount
5611,TEC-CO-10001157,25,2600.926,596.924,withDiscount
5611,TEC-CO-10001157,2,291.42,131.1,withOutDiscount
5612,TEC-CO-10001166,6,743.58,81.72,withOutDiscount
5612,TEC-CO-10001166,13,1464.853,30.822599999999998,withDiscount
5613,TEC-CO-10001191,3,903.006,-42.534,withDiscount
5613,TEC-CO-10001191,6,2124.72,233.64,withOutDiscount
5614,TEC-CO-10001192,6,632.043,7.263,withDiscount
5614,TEC-CO-10001192,18,2230.74,356.4,withOutDiscount
5615,TEC-CO-10001204,20,4968.3,826.3200000000002,withOutDiscount
5615,TEC-CO-10001204,3,455.188,-151.772,withDiscount
5616,TEC-CO-10001222,6,1773.9,124.02,withOutDiscount
5616,TEC-CO-10001222,11,2589.893,-434.88599999999997,withDiscount
5617,TEC-CO-10001342,11,3364.595,1028.857,withDiscount
5617,TEC-CO-10001342,8,2878.7999999999997,1180.08,withOutDiscount
5618,TEC-CO-10001352,6,770.04,253.98,withOutDiscount
5618,TEC-CO-10001352,4,365.769,21.729,withDiscount
5619,TEC-CO-10001375,14,3692.2200000000003,1587.6,withOutDiscount
5619,TEC-CO-10001375,5,1120.8519999999999,369.202,withDiscount
5620,TEC-CO-10001382,2,223.722,52.182,withDiscount
5620,TEC-CO-10001382,13,1615.77,500.76,withOutDiscount
5621,TEC-CO-10001407,8,1174.32,293.52,withOutDiscount
5621,TEC-CO-10001407,14,1867.1689999999999,325.7688,withDiscount
5622,TEC-CO-10001410,13,1832.22,54.6,withOutDiscount
5622,TEC-CO-10001410,20,2460.812,-273.9876,withDiscount
5623,TEC-CO-10001419,10,2009.53,-562.0662,withDiscount
5623,TEC-CO-10001419,11,2916.21,87.45,withOutDiscount
5624,TEC-CO-10001425,3,320.612,26.4015,withDiscount
5624,TEC-CO-10001425,3,377.19,82.98,withOutDiscount
5625,TEC-CO-10001449,14,8399.86,4031.94,withOutDiscount
5625,TEC-CO-10001449,24,10439.828,2951.947,withDiscount
5626,TEC-CO-10001472,11,2629.44,1288.3200000000002,withOutDiscount
5626,TEC-CO-10001472,7,1068.509,215.069,withDiscount
5627,TEC-CO-10001487,4,513.765,-8.834999999999999,withDiscount
5627,TEC-CO-10001487,4,587.16,64.56,withOutDiscount
5628,TEC-CO-10001501,7,1239.886,101.26320000000001,withDiscount
5628,TEC-CO-10001501,5,956.7,143.4,withOutDiscount
5629,TEC-CO-10001531,3,378.905,69.9345,withDiscount
5629,TEC-CO-10001531,1,194.31,91.32,withOutDiscount
5630,TEC-CO-10001567,8,1781.125,-293.435,withDiscount
5630,TEC-CO-10001567,4,1047.72,10.44,withOutDiscount
5631,TEC-CO-10001571,8,3299.94,1099.98,withDiscount
5631,TEC-CO-10001571,2,1099.98,549.99,withOutDiscount
5632,TEC-CO-10001596,2,646.425,45.585,withDiscount
5632,TEC-CO-10001596,8,3042.0,638.64,withOutDiscount
5633,TEC-CO-10001626,16,3468.0460000000003,-76.751,withDiscount
5633,TEC-CO-10001626,4,1054.92,168.72,withOutDiscount
5634,TEC-CO-10001628,17,1776.654,759.7139999999999,withDiscount
5634,TEC-CO-10001628,22,2632.08,1316.04,withOutDiscount
5635,TEC-CO-10001630,3,427.14,187.92,withOutDiscount
5635,TEC-CO-10001630,8,1033.679,395.759,withDiscount
5636,TEC-CO-10001633,18,5289.3,1110.2399999999998,withOutDiscount
5636,TEC-CO-10001633,14,3085.423,-164.95500000000004,withDiscount
5637,TEC-CO-10001654,12,4557.96,1868.7599999999998,withOutDiscount
5637,TEC-CO-10001654,15,4922.589,1561.0965,withDiscount
5638,TEC-CO-10001703,11,1810.116,353.256,withDiscount
5638,TEC-CO-10001703,14,3305.8199999999997,1420.71,withOutDiscount
5639,TEC-CO-10001726,7,1197.63,287.28,withOutDiscount
5639,TEC-CO-10001726,9,1134.326,-36.1233,withDiscount
5640,TEC-CO-10001766,7,3149.93,1480.47,withOutDiscount
5640,TEC-CO-10001766,22,5763.862,-507.489,withDiscount
5641,TEC-CO-10001787,11,1901.79,456.39,withOutDiscount
5641,TEC-CO-10001787,5,803.939,146.9387,withDiscount
5642,TEC-CO-10001831,4,480.0,28.8,withOutDiscount
5642,TEC-CO-10001831,2,424.944,-84.996,withDiscount
5643,TEC-CO-10001839,6,1157.22,219.78,withOutDiscount
5643,TEC-CO-10001839,7,1147.577,53.8965,withDiscount
5644,TEC-CO-10001846,6,727.688,-254.212,withDiscount
5644,TEC-CO-10001846,2,385.02,57.72,withOutDiscount
5645,TEC-CO-10001894,5,1197.0,526.65,withOutDiscount
5645,TEC-CO-10001894,13,2477.79,734.88,withDiscount
5646,TEC-CO-10001895,9,3216.24,96.39,withOutDiscount
5646,TEC-CO-10001895,14,4331.2,-521.897,withDiscount
5647,TEC-CO-10001926,16,6083.04,1885.44,withOutDiscount
5647,TEC-CO-10001926,3,570.285,-216.765,withDiscount
5648,TEC-CO-10001943,17,2519.874,717.9645,withDiscount
5648,TEC-CO-10001943,8,1599.92,751.962,withOutDiscount
5649,TEC-CO-10001954,6,2272.86,977.22,withOutDiscount
5649,TEC-CO-10001954,15,4352.526,1113.4259,withDiscount
5650,TEC-CO-10002035,13,4899.18,391.56,withOutDiscount
5650,TEC-CO-10002035,17,5358.947,-535.631,withDiscount
5651,TEC-CO-10002040,8,2545.44,1068.96,withOutDiscount
5651,TEC-CO-10002040,24,5899.254,1601.992,withDiscount
5652,TEC-CO-10002057,10,2376.0,427.5,withOutDiscount
5652,TEC-CO-10002057,7,1318.68,-45.27000000000001,withDiscount
5653,TEC-CO-10002083,2,119.763,-88.977,withDiscount
5653,TEC-CO-10002083,1,171.09,66.72,withOutDiscount
5654,TEC-CO-10002095,13,4899.906,1324.9724999999999,withDiscount
5654,TEC-CO-10002095,8,3999.92,1799.964,withOutDiscount
5655,TEC-CO-10002119,15,4101.58,469.17819999999995,withDiscount
5655,TEC-CO-10002119,3,885.87,159.39,withOutDiscount
5656,TEC-CO-10002150,5,763.92,286.46999999999997,withDiscount
5656,TEC-CO-10002150,12,2291.7599999999998,1145.8799999999999,withOutDiscount
5657,TEC-CO-10002197,2,382.14,145.2,withOutDiscount
5657,TEC-CO-10002197,12,1862.933,441.292,withDiscount
5658,TEC-CO-10002232,13,971.685,-366.795,withDiscount
5658,TEC-CO-10002232,17,2187.8999999999996,437.58,withOutDiscount
5659,TEC-CO-10002242,21,4051.53,972.0899999999999,withOutDiscount
5659,TEC-CO-10002242,4,655.962,69.402,withDiscount
5660,TEC-CO-10002244,11,1368.51,218.79000000000002,withOutDiscount
5660,TEC-CO-10002244,11,901.972,-247.74749999999997,withDiscount
5661,TEC-CO-10002269,2,297.48,145.74,withOutDiscount
5661,TEC-CO-10002269,8,1048.617,441.65700000000004,withDiscount
5662,TEC-CO-10002283,3,781.47,281.25,withOutDiscount
5662,TEC-CO-10002283,16,3586.95,919.1071,withDiscount
5663,TEC-CO-10002284,15,3976.65,1351.8000000000002,withOutDiscount
5663,TEC-CO-10002284,9,1471.3609999999999,-103.549,withDiscount
5664,TEC-CO-10002313,5,2399.96,569.99,withDiscount
5664,TEC-CO-10002313,6,3599.94,1403.976,withOutDiscount
5665,TEC-CO-10002316,29,3456.508,347.9991,withDiscount
5665,TEC-CO-10002316,2,285.78,71.4,withOutDiscount
5666,TEC-CO-10002326,3,790.74,197.64,withOutDiscount
5666,TEC-CO-10002326,2,263.58,-131.82,withDiscount
5667,TEC-CO-10002350,6,2269.8,90.72,withOutDiscount
5667,TEC-CO-10002350,12,3665.73,-692.433,withDiscount
5668,TEC-CO-10002376,8,2559.36,1228.32,withOutDiscount
5668,TEC-CO-10002376,21,5611.403,2117.417,withDiscount
5669,TEC-CO-10002379,3,785.34,94.23,withOutDiscount
5669,TEC-CO-10002379,14,3298.42,73.248,withDiscount
5670,TEC-CO-10002380,13,2464.02,196.95000000000002,withOutDiscount
5670,TEC-CO-10002380,4,587.5740000000001,-109.986,withDiscount
5671,TEC-CO-10002423,20,1550.34,-507.65999999999997,withDiscount
5671,TEC-CO-10002423,8,1127.52,304.32,withOutDiscount
5672,TEC-CO-10002526,1,224.003,-0.0072,withDiscount
5672,TEC-CO-10002526,25,8889.0,3288.75,withOutDiscount
5673,TEC-CO-10002550,3,372.15,178.56,withOutDiscount
5673,TEC-CO-10002550,3,316.328,122.738,withDiscount
5674,TEC-CO-10002578,7,1192.74,-183.603,withDiscount
5674,TEC-CO-10002578,11,2883.54,720.72,withOutDiscount
5675,TEC-CO-10002587,6,1011.6,475.38000000000005,withOutDiscount
5675,TEC-CO-10002587,20,2555.976,768.576,withDiscount
5676,TEC-CO-10002601,3,573.39,80.19,withOutDiscount
5676,TEC-CO-10002601,21,3430.7760000000003,-21.6165,withDiscount
5677,TEC-CO-10002658,14,1772.266,710.506,withDiscount
5677,TEC-CO-10002658,7,1040.76,509.88,withOutDiscount
5678,TEC-CO-10002659,3,757.58,-62.4105,withDiscount
5678,TEC-CO-10002659,4,1188.36,95.04,withOutDiscount
5679,TEC-CO-10002673,7,1340.43,334.95000000000005,withOutDiscount
5679,TEC-CO-10002673,5,813.833,95.6325,withDiscount
5680,TEC-CO-10002674,13,2168.4,129.87,withOutDiscount
5680,TEC-CO-10002674,20,2662.1279999999997,-474.072,withDiscount
5681,TEC-CO-10002686,6,1631.592,-191.988,withDiscount
5681,TEC-CO-10002686,1,319.92,15.99,withOutDiscount
5682,TEC-CO-10002697,3,1131.03,327.96,withOutDiscount
5682,TEC-CO-10002697,7,1934.0639999999999,60.231299999999976,withDiscount
5683,TEC-CO-10002788,2,181.327,28.7466,withDiscount
5683,TEC-CO-10002788,4,575.64,270.48,withOutDiscount
5684,TEC-CO-10002796,1,380.1,22.8,withOutDiscount
5684,TEC-CO-10002796,14,3192.84,-1809.3600000000001,withDiscount
5685,TEC-CO-10002817,4,572.016,127.776,withDiscount
5685,TEC-CO-10002817,2,336.48,114.36,withOutDiscount
5686,TEC-CO-10002857,3,510.12,249.93,withOutDiscount
5686,TEC-CO-10002857,12,1377.324,336.564,withDiscount
5687,TEC-CO-10002911,6,2281.14,433.26,withOutDiscount
5687,TEC-CO-10002911,13,4448.22,444.483,withDiscount
5688,TEC-CO-10002916,2,300.24,42.0,withOutDiscount
5688,TEC-CO-10002916,8,1058.346,25.386000000000003,withDiscount
5689,TEC-CO-10002937,9,959.309,69.66,withDiscount
5689,TEC-CO-10002937,3,436.04999999999995,139.5,withOutDiscount
5690,TEC-CO-10002962,4,964.8720000000001,7.032000000000011,withDiscount
5690,TEC-CO-10002962,9,3216.2400000000002,1061.1000000000001,withOutDiscount
5691,TEC-CO-10002981,5,896.025,-35.925,withDiscount
5691,TEC-CO-10002981,3,1075.23,516.06,withOutDiscount
5692,TEC-CO-10003017,6,746.46,14.76,withOutDiscount
5692,TEC-CO-10003017,6,447.876,-283.824,withDiscount
5693,TEC-CO-10003102,22,5798.76,0.0,withOutDiscount
5693,TEC-CO-10003102,12,2751.78,-411.185,withDiscount
5694,TEC-CO-10003113,4,1156.9,-38.664,withDiscount
5694,TEC-CO-10003113,6,1928.16,134.82,withOutDiscount
5695,TEC-CO-10003236,5,2999.95,1379.98,withOutDiscount
5695,TEC-CO-10003236,2,959.984,311.995,withDiscount
5696,TEC-CO-10003250,13,1412.473,115.3323,withDiscount
5696,TEC-CO-10003250,6,855.18,256.5,withOutDiscount
5697,TEC-CO-10003268,3,444.542,135.932,withDiscount
5697,TEC-CO-10003268,3,522.99,214.38,withOutDiscount
5698,TEC-CO-10003298,2,645.711,-22.809,withDiscount
5698,TEC-CO-10003298,11,4178.13,501.27,withOutDiscount
5699,TEC-CO-10003342,22,6660.646,755.439,withDiscount
5699,TEC-CO-10003342,18,5758.89,1228.1399999999999,withOutDiscount
5700,TEC-CO-10003354,6,1911.2400000000002,573.3,withOutDiscount
5700,TEC-CO-10003354,16,4427.7119999999995,859.866,withDiscount
5701,TEC-CO-10003393,2,239.28,7.14,withOutDiscount
5701,TEC-CO-10003393,25,2261.196,-640.554,withDiscount
5702,TEC-CO-10003410,6,785.7,296.82,withDiscount
5702,TEC-CO-10003410,6,873.0,384.12,withOutDiscount
5703,TEC-CO-10003448,22,2725.571,610.989,withDiscount
5703,TEC-CO-10003448,16,2341.17,991.1700000000001,withOutDiscount
5704,TEC-CO-10003474,3,213.795,-205.245,withDiscount
5704,TEC-CO-10003474,8,1140.24,22.8,withOutDiscount
5705,TEC-CO-10003496,5,1703.03,737.925,withDiscount
5705,TEC-CO-10003496,7,2649.15,1298.01,withOutDiscount
5706,TEC-CO-10003506,8,2195.56,587.8009999999999,withDiscount
5706,TEC-CO-10003506,16,4799.04,1583.52,withOutDiscount
5707,TEC-CO-10003516,9,1103.49,88.02,withOutDiscount
5707,TEC-CO-10003516,10,1042.184,-86.11500000000001,withDiscount
5708,TEC-CO-10003523,4,1508.04,331.68,withOutDiscount
5708,TEC-CO-10003523,5,1602.288,131.8425,withDiscount
5709,TEC-CO-10003525,1,125.85,59.13,withOutDiscount
5709,TEC-CO-10003525,3,188.775,-11.385,withDiscount
5710,TEC-CO-10003534,11,1897.83,948.75,withOutDiscount
5710,TEC-CO-10003534,1,86.265,-0.015,withDiscount
5711,TEC-CO-10003561,10,1425.6,-522.9,withDiscount
5711,TEC-CO-10003561,6,1425.6,256.5,withOutDiscount
5712,TEC-CO-10003570,11,3371.226,566.552,withDiscount
5712,TEC-CO-10003570,5,1770.6,495.75,withOutDiscount
5713,TEC-CO-10003574,8,939.659,296.219,withDiscount
5713,TEC-CO-10003574,9,1269.81,545.9399999999999,withOutDiscount
5714,TEC-CO-10003587,4,346.248,-207.792,withDiscount
5714,TEC-CO-10003587,4,577.08,23.04,withOutDiscount
5715,TEC-CO-10003589,5,1123.4250000000002,-149.92520000000002,withDiscount
5715,TEC-CO-10003589,7,2097.06,314.37,withOutDiscount
5716,TEC-CO-10003608,8,1279.32,-639.72,withDiscount
5716,TEC-CO-10003608,2,639.66,159.9,withOutDiscount
5717,TEC-CO-10003682,16,1793.763,66.723,withDiscount
5717,TEC-CO-10003682,4,496.2,64.44,withOutDiscount
5718,TEC-CO-10003702,2,293.88,144.0,withOutDiscount
5718,TEC-CO-10003702,12,1409.155,509.8746,withDiscount
5719,TEC-CO-10003759,10,3183.9,1432.5,withOutDiscount
5719,TEC-CO-10003759,3,780.056,254.6355,withDiscount
5720,TEC-CO-10003763,12,6719.9,2267.969,withDiscount
5720,TEC-CO-10003763,7,4899.93,2302.97,withOutDiscount
5721,TEC-CO-10003777,23,5467.843,648.885,withDiscount
5721,TEC-CO-10003777,6,1571.22,314.1,withOutDiscount
5722,TEC-CO-10003800,12,2957.635,-706.0875000000001,withDiscount
5722,TEC-CO-10003800,7,2671.41,534.24,withOutDiscount
5723,TEC-CO-10003807,6,745.74,253.44,withOutDiscount
5723,TEC-CO-10003807,4,422.586,94.386,withDiscount
5724,TEC-CO-10003819,20,4223.02,-564.9839999999999,withDiscount
5724,TEC-CO-10003819,4,957.6,0.0,withOutDiscount
5725,TEC-CO-10003901,3,667.616,297.446,withDiscount
5725,TEC-CO-10003901,17,4112.13,2014.5,withOutDiscount
5726,TEC-CO-10003917,14,2415.42,1134.84,withOutDiscount
5726,TEC-CO-10003917,9,1147.325,324.094,withDiscount
5727,TEC-CO-10003924,4,1105.62,445.86,withOutDiscount
5727,TEC-CO-10003924,5,1265.458,290.7576,withDiscount
5728,TEC-CO-10003951,3,526.37,-43.869600000000005,withDiscount
5728,TEC-CO-10003951,18,4386.42,964.98,withOutDiscount
5729,TEC-CO-10003965,3,220.95,-220.95,withDiscount
5729,TEC-CO-10003965,11,1620.3,0.0,withOutDiscount
5730,TEC-CO-10003982,13,1149.714,209.034,withDiscount
5730,TEC-CO-10003982,20,2538.0,1090.8,withOutDiscount
5731,TEC-CO-10003992,2,199.1142,-42.9858,withDiscount
5731,TEC-CO-10003992,18,2342.52,163.62,withOutDiscount
5732,TEC-CO-10004005,12,2868.48,372.6,withOutDiscount
5732,TEC-CO-10004005,7,1422.288,-33.642,withDiscount
5733,TEC-CO-10004027,9,2673.81,26.73,withOutDiscount
5733,TEC-CO-10004027,8,1987.532,-365.4279,withDiscount
5734,TEC-CO-10004034,3,949.77,113.94,withOutDiscount
5734,TEC-CO-10004034,13,3023.442,-598.495,withDiscount
5735,TEC-CO-10004042,4,1287.954,333.234,withDiscount
5735,TEC-CO-10004042,6,2272.86,840.78,withOutDiscount
5736,TEC-CO-10004078,21,5865.93,582.06,withOutDiscount
5736,TEC-CO-10004078,11,2764.33,-195.443,withDiscount
5737,TEC-CO-10004089,8,2097.12,188.64,withOutDiscount
5737,TEC-CO-10004089,2,262.14,-214.98,withDiscount
5738,TEC-CO-10004099,6,1505.98,-265.761,withDiscount
5738,TEC-CO-10004099,6,1771.74,0.0,withOutDiscount
5739,TEC-CO-10004125,18,1574.831,423.7314,withDiscount
5739,TEC-CO-10004125,4,497.64,9.84,withOutDiscount
5740,TEC-CO-10004143,1,125.73,47.76,withOutDiscount
5740,TEC-CO-10004143,7,743.064,197.27380000000002,withDiscount
5741,TEC-CO-10004147,15,2532.3630000000003,255.8115,withDiscount
5741,TEC-CO-10004147,11,2086.59,417.12,withOutDiscount
5742,TEC-CO-10004154,3,785.34,86.31,withOutDiscount
5742,TEC-CO-10004154,21,3939.7889999999998,-953.421,withDiscount
5743,TEC-CO-10004170,15,4601.979,946.1845,withDiscount
5743,TEC-CO-10004170,4,1433.64,458.76,withOutDiscount
5744,TEC-CO-10004182,4,912.456,-319.464,withDiscount
5744,TEC-CO-10004182,1,380.19,72.21,withOutDiscount
5745,TEC-CO-10004202,14,3359.888,629.978,withDiscount
5745,TEC-CO-10004202,5,1499.95,524.983,withOutDiscount
5746,TEC-CO-10004263,4,411.16999999999996,-142.871,withDiscount
5746,TEC-CO-10004263,8,1154.16,46.08,withOutDiscount
5747,TEC-CO-10004267,5,469.887,-170.913,withDiscount
5747,TEC-CO-10004267,14,2062.2,267.96,withOutDiscount
5748,TEC-CO-10004404,15,3934.3500000000004,1612.8,withOutDiscount
5748,TEC-CO-10004404,2,472.122,162.582,withDiscount
5749,TEC-CO-10004507,1,191.13,82.17,withOutDiscount
5749,TEC-CO-10004507,16,2477.045,733.6854,withDiscount
5750,TEC-CO-10004535,7,2023.243,597.973,withDiscount
5750,TEC-CO-10004535,16,5089.92,1832.1599999999999,withOutDiscount
5751,TEC-CO-10004563,15,3676.9500000000003,1250.1,withOutDiscount
5751,TEC-CO-10004563,10,1397.241,-220.659,withDiscount
5752,TEC-CO-10004605,7,1715.91,840.63,withOutDiscount
5752,TEC-CO-10004605,5,1117.7930000000001,492.59299999999996,withDiscount
5753,TEC-CO-10004662,11,3534.96,1237.17,withOutDiscount
5753,TEC-CO-10004662,3,482.04,-144.63,withDiscount
5754,TEC-CO-10004664,8,1165.68,58.08,withOutDiscount
5754,TEC-CO-10004664,1,123.854,-14.5965,withDiscount
5755,TEC-CO-10004722,12,41999.9,20159.949999999997,withOutDiscount
5755,TEC-CO-10004722,8,19599.98,5039.99,withDiscount
5756,TEC-CO-10004756,4,853.344,-42.696,withDiscount
5756,TEC-CO-10004756,2,711.12,263.1,withOutDiscount
5757,TEC-CO-10004897,9,2644.65,1110.51,withOutDiscount
5757,TEC-CO-10004897,6,1428.1109999999999,405.351,withDiscount
5758,TEC-CO-10004929,8,938.6120000000001,-65.0682,withDiscount
5758,TEC-CO-10004929,1,144.18,18.72,withOutDiscount
5759,TEC-CO-10004976,5,727.5,43.65,withOutDiscount
5759,TEC-CO-10004976,2,145.5,-128.04,withDiscount
5760,TEC-CO-10004997,15,5266.49,2289.744,withDiscount
5760,TEC-CO-10004997,14,5342.82,2564.52,withOutDiscount
5761,TEC-CO-10004998,27,3079.482,82.4007,withDiscount
5761,TEC-CO-10004998,11,1917.63,805.2,withOutDiscount
5762,TEC-ENE-10000690,5,418.35,138.0,withOutDiscount
5762,TEC-ENE-10000690,5,125.505,-154.845,withDiscount
5763,TEC-ENE-10000895,7,282.03,33.81,withOutDiscount
5763,TEC-ENE-10000895,2,32.232,-38.688,withDiscount
5764,TEC-ENE-10000995,3,137.52,-154.71,withDiscount
5764,TEC-ENE-10000995,7,802.1999999999999,120.33000000000001,withOutDiscount
5765,TEC-ENE-10002254,7,594.7199999999999,255.57,withOutDiscount
5765,TEC-ENE-10002254,1,25.488,-22.962,withDiscount
5766,TEC-ENE-10003090,1,115.89,21.99,withOutDiscount
5766,TEC-ENE-10003090,1,46.356,-47.544,withDiscount
5767,TEC-ENE-10003125,9,387.18000000000006,139.32,withOutDiscount
5767,TEC-ENE-10003125,2,25.812,-29.268,withDiscount
5768,TEC-ENE-10003801,2,25.038,-25.902,withDiscount
5768,TEC-ENE-10003801,12,500.76,195.12,withOutDiscount
5769,TEC-ENE-10004192,5,417.29999999999995,200.25,withOutDiscount
5769,TEC-ENE-10004192,1,25.038,-18.372,withDiscount
5770,TEC-ENE-10004236,1,41.52,13.26,withOutDiscount
5770,TEC-ENE-10004236,1,12.456,-15.804,withDiscount
5771,TEC-ENE-10004728,3,243.81,121.85999999999999,withOutDiscount
5771,TEC-ENE-10004728,3,81.27000000000001,-40.67999999999999,withDiscount
5772,TEC-ENE-10005000,4,457.56,73.2,withOutDiscount
5772,TEC-ENE-10005000,3,125.82900000000001,-162.441,withDiscount
5773,TEC-EPS-10000689,2,118.965,-173.35500000000002,withDiscount
5773,TEC-EPS-10000689,8,1359.6,190.32,withOutDiscount
5774,TEC-EPS-10001129,5,1526.85,427.5,withOutDiscount
5774,TEC-EPS-10001129,1,122.148,-97.722,withDiscount
5775,TEC-EPS-10001323,2,92.82,46.38,withOutDiscount
5775,TEC-EPS-10001323,6,111.384,-27.935999999999996,withDiscount
5776,TEC-EPS-10001644,7,567.6300000000001,79.38,withOutDiscount
5776,TEC-EPS-10001644,9,364.905,-262.84499999999997,withDiscount
5777,TEC-EPS-10001651,1,31.752,-17.478,withDiscount
5777,TEC-EPS-10001651,9,714.42,271.34999999999997,withOutDiscount
5778,TEC-EPS-10002212,6,277.056,-117.864,withDiscount
5778,TEC-EPS-10002212,3,346.32,148.85999999999999,withOutDiscount
5779,TEC-EPS-10002523,4,235.704,-255.936,withDiscount
5779,TEC-EPS-10002523,2,336.72,90.9,withOutDiscount
5780,TEC-EPS-10002958,8,280.872,-430.728,withDiscount
5780,TEC-EPS-10002958,1,117.03,28.08,withOutDiscount
5781,TEC-EPS-10003277,3,783.0899999999999,31.32,withOutDiscount
5781,TEC-EPS-10003277,2,182.721,-318.459,withDiscount
5782,TEC-EPS-10003473,18,1457.46,655.5600000000001,withOutDiscount
5782,TEC-EPS-10003473,2,64.776,-24.324,withDiscount
5783,TEC-EPS-10003962,11,1870.77,635.9100000000001,withOutDiscount
5783,TEC-EPS-10003962,7,459.189,-326.631,withDiscount
5784,TEC-EPS-10004111,5,462.51,-909.6899999999999,withDiscount
5784,TEC-EPS-10004111,2,616.68,67.8,withOutDiscount
5785,TEC-EPS-10004171,2,87.12,31.32,withOutDiscount
5785,TEC-EPS-10004171,18,235.224,-266.976,withDiscount
5786,TEC-EPS-10004328,1,78.822,-84.078,withDiscount
5786,TEC-EPS-10004328,5,1313.7,499.20000000000005,withOutDiscount
5787,TEC-EPS-10004558,16,4906.08,1618.56,withOutDiscount
5787,TEC-EPS-10004558,1,91.989,-113.481,withDiscount
5788,TEC-HEW-10000365,1,105.324,-152.736,withDiscount
5788,TEC-HEW-10000365,7,1843.17,36.75,withOutDiscount
5789,TEC-HEW-10000839,2,305.304,-305.316,withDiscount
5789,TEC-HEW-10000839,2,763.26,152.64,withOutDiscount
5790,TEC-HEW-10000930,11,489.45599999999996,-408.144,withDiscount
5790,TEC-HEW-10000930,3,444.96,200.16,withOutDiscount
5791,TEC-HEW-10001074,13,4177.68,1462.1100000000001,withOutDiscount
5791,TEC-HEW-10001074,1,96.408,-112.482,withDiscount
5792,TEC-HEW-10001558,1,56.988,-41.322,withDiscount
5792,TEC-HEW-10001558,2,284.94,88.32,withOutDiscount
5793,TEC-HEW-10001710,1,44.604,-86.256,withDiscount
5793,TEC-HEW-10001710,7,1040.76,124.74000000000001,withOutDiscount
5794,TEC-HEW-10001908,2,115.722,-196.758,withDiscount
5794,TEC-HEW-10001908,1,192.87,36.63,withOutDiscount
5795,TEC-HEW-10002435,7,388.557,-437.58299999999997,withDiscount
5795,TEC-HEW-10002435,4,575.64,103.56,withOutDiscount
5796,TEC-HEW-10002501,1,319.92,15.99,withOutDiscount
5796,TEC-HEW-10002501,5,511.872,-1007.778,withDiscount
5797,TEC-HEW-10003695,10,3798.2999999999997,455.7,withOutDiscount
5797,TEC-HEW-10003695,1,151.932,-182.328,withDiscount
5798,TEC-HEW-10004172,1,114.057,-148.293,withDiscount
5798,TEC-HEW-10004172,1,380.19,117.84,withOutDiscount
5799,TEC-HEW-10004522,11,1060.44,-864.4499999999999,withDiscount
